OrderID,Date,Product,Category,Region,Salesperson,Quantity,UnitPrice,Discount,Revenue,Cost,Profit
ORD-55745,2023-03-16,Laptop Pro X1,Electronics,West,Priya Sharma,3,103817.2,0.1,280306.44,144722.24,135584.2
ORD-48455,2023-03-16,Office Chair Ergo,Furniture,West,Vikram Das,12,8892.17,0.15,90700.13,53443.71,37256.42
ORD-87250,2023-03-16,Standing Desk,Furniture,West,Priya Sharma,15,19000.63,0.0,285009.45,135370.65,149638.8
ORD-35676,2023-03-16,Monitor 27inch,Electronics,North,Meera Iyer,14,25736.54,0.2,288249.25,175078.07,113171.18
ORD-21535,2023-03-17,Monitor 27inch,Electronics,West,Rahul Nair,5,23898.08,0.1,107541.36,53770.53,53770.83
ORD-49258,2023-03-17,Desk Lamp LED,Furniture,East,Karthik Raj,4,1985.71,0.05,7545.7,4117.26,3428.44
ORD-11635,2023-03-17,Pen Set Premium,Stationery,South,Arjun Kumar,5,241.31,0.0,1206.55,616.86,589.69
ORD-19884,2023-03-18,Office Chair Ergo,Furniture,East,Priya Sharma,5,12003.36,0.0,60016.8,38693.98,21322.82
ORD-13427,2023-03-18,USB Hub 7-Port,Electronics,East,Priya Sharma,16,1015.87,0.0,16253.92,8967.58,7286.34
ORD-84177,2023-03-19,Desk Lamp LED,Furniture,South,Priya Sharma,10,2305.38,0.1,20748.42,13515.15,7233.27
ORD-43211,2023-03-20,Laptop Pro X1,Electronics,North,Vikram Das,14,88306.95,0.15,1050852.71,662118.65,388734.06
ORD-33567,2023-03-20,Standing Desk,Furniture,West,Vikram Das,11,25602.62,0.05,267547.38,174477.62,93069.76
ORD-80852,2023-03-20,Mechanical Keyboard,Electronics,South,Divya Menon,19,5503.95,0.05,99346.3,61521.06,37825.24
ORD-30618,2023-03-20,Pen Set Premium,Stationery,West,Sneha Pillai,2,274.9,0.1,494.82,243.31,251.51
ORD-76512,2023-03-20,Office Chair Ergo,Furniture,East,Divya Menon,18,12052.71,0.0,216948.78,150834.24,66114.54
ORD-77195,2023-03-21,USB Hub 7-Port,Electronics,East,Arjun Kumar,11,1174.52,0.0,12919.72,7328.29,5591.43
ORD-58674,2023-03-21,USB Hub 7-Port,Electronics,West,Priya Sharma,17,854.22,0.0,14521.74,7717.54,6804.2
ORD-22499,2023-03-21,Monitor 27inch,Electronics,West,Rahul Nair,16,26257.05,0.15,357095.88,223439.17,133656.71
ORD-77302,2023-03-21,Laptop Pro X1,Electronics,West,Vikram Das,2,91872.28,0.0,183744.56,119114.95,64629.61
ORD-54510,2023-03-21,Standing Desk,Furniture,South,Meera Iyer,7,18530.98,0.0,129716.86,72492.29,57224.57
ORD-75191,2023-03-22,Pen Set Premium,Stationery,West,Meera Iyer,3,364.15,0.05,1037.83,549.03,488.8
ORD-16741,2023-03-22,Wireless Headphones,Electronics,South,Vikram Das,18,4332.61,0.2,62389.58,41777.3,20612.28
ORD-53374,2023-03-22,Office Chair Ergo,Furniture,East,Priya Sharma,4,11490.99,0.0,45963.96,27595.49,18368.47
ORD-54222,2023-03-22,Notebook Pack,Stationery,East,Meera Iyer,5,460.48,0.15,1957.04,1275.85,681.19
ORD-19626,2023-03-23,Laptop Pro X1,Electronics,North,Rahul Nair,4,119937.9,0.0,479751.6,233798.17,245953.43
ORD-50880,2023-03-23,USB Hub 7-Port,Electronics,East,Karthik Raj,4,1426.73,0.2,4565.54,3116.88,1448.66
ORD-66810,2023-03-23,Monitor 27inch,Electronics,West,Vikram Das,6,22707.13,0.05,129430.64,74593.87,54836.77
ORD-10060,2023-03-23,Pen Set Premium,Stationery,North,Divya Menon,6,319.51,0.0,1917.06,1151.64,765.42
ORD-11511,2023-03-24,Monitor 27inch,Electronics,West,Rahul Nair,9,27927.52,0.0,251347.68,114989.06,136358.62
ORD-17503,2023-03-25,Wireless Headphones,Electronics,South,Meera Iyer,4,3597.45,0.1,12950.82,7924.44,5026.38
ORD-66645,2023-03-25,Standing Desk,Furniture,South,Meera Iyer,3,27299.59,0.0,81898.77,45773.7,36125.07
ORD-53152,2023-03-25,Desk Lamp LED,Furniture,North,Divya Menon,14,2445.11,0.0,34231.54,17089.04,17142.5
ORD-28764,2023-03-25,Monitor 27inch,Electronics,West,Meera Iyer,4,25342.78,0.0,101371.12,61004.48,40366.64
ORD-68190,2023-03-26,Monitor 27inch,Electronics,West,Priya Sharma,13,20836.11,0.1,243782.49,154568.73,89213.76
ORD-99837,2023-03-26,Wireless Headphones,Electronics,South,Arjun Kumar,3,3026.95,0.15,7718.72,4966.19,2752.53
ORD-27088,2023-03-26,Pen Set Premium,Stationery,North,Vikram Das,9,171.27,0.1,1387.29,774.97,612.32
ORD-24095,2023-03-26,Laptop Pro X1,Electronics,North,Divya Menon,6,116396.96,0.2,558705.41,390183.25,168522.16
ORD-15577,2023-03-26,Pen Set Premium,Stationery,West,Sneha Pillai,19,394.33,0.0,7492.27,5047.53,2444.74
ORD-42088,2023-03-27,Notebook Pack,Stationery,West,Karthik Raj,2,386.18,0.15,656.51,304.79,351.72
ORD-73106,2023-03-28,Laptop Pro X1,Electronics,East,Priya Sharma,11,105801.89,0.2,931056.63,486611.38,444445.25
ORD-73595,2023-03-29,Notebook Pack,Stationery,North,Karthik Raj,3,302.65,0.1,817.15,415.68,401.47
ORD-29593,2023-03-29,Monitor 27inch,Electronics,North,Rahul Nair,5,24240.31,0.15,103021.32,56497.3,46524.02
ORD-35450,2023-03-30,Wireless Headphones,Electronics,South,Rahul Nair,11,2900.85,0.2,25527.48,15887.86,9639.62
ORD-13761,2023-03-30,Mechanical Keyboard,Electronics,West,Divya Menon,15,4709.55,0.15,60046.76,32710.31,27336.45
ORD-51222,2023-03-30,Wireless Headphones,Electronics,South,Priya Sharma,19,4325.02,0.0,82175.38,56767.75,25407.63
ORD-66113,2023-03-30,Notebook Pack,Stationery,West,Divya Menon,19,342.05,0.05,6174.0,3209.2,2964.8
ORD-13478,2023-03-31,Desk Lamp LED,Furniture,West,Arjun Kumar,1,1321.8,0.0,1321.8,761.8,560.0
ORD-93584,2023-03-31,Monitor 27inch,Electronics,East,Priya Sharma,18,23421.71,0.0,421590.78,279447.45,142143.33
ORD-17346,2023-03-31,USB Hub 7-Port,Electronics,West,Divya Menon,16,1022.43,0.1,14722.99,8508.25,6214.74
ORD-29565,2023-04-01,Monitor 27inch,Electronics,East,Rahul Nair,13,21777.21,0.0,283103.73,144085.77,139017.96
ORD-17667,2023-04-02,Office Chair Ergo,Furniture,East,Vikram Das,6,8412.4,0.0,50474.4,25003.22,25471.18
ORD-32091,2023-04-02,Notebook Pack,Stationery,East,Sneha Pillai,8,280.74,0.0,2245.92,1279.35,966.57
ORD-69468,2023-04-02,Monitor 27inch,Electronics,South,Priya Sharma,1,25185.83,0.05,23926.54,15392.9,8533.64
ORD-57571,2023-04-03,Monitor 27inch,Electronics,East,Divya Menon,5,27579.57,0.0,137897.85,91035.97,46861.88
ORD-41600,2023-04-03,Wireless Headphones,Electronics,West,Meera Iyer,4,3860.94,0.1,13899.38,9644.75,4254.63
ORD-33149,2023-04-03,Monitor 27inch,Electronics,East,Priya Sharma,15,25604.53,0.0,384067.95,235029.67,149038.28
ORD-36896,2023-04-04,Standing Desk,Furniture,North,Arjun Kumar,11,20922.83,0.0,230151.13,148848.98,81302.15
ORD-51996,2023-04-04,Wireless Headphones,Electronics,North,Vikram Das,8,3025.55,0.15,20573.74,9666.63,10907.11
ORD-86765,2023-04-04,Standing Desk,Furniture,North,Rahul Nair,17,21633.13,0.0,367763.21,186417.91,181345.3
ORD-48424,2023-04-05,Desk Lamp LED,Furniture,North,Karthik Raj,3,1882.83,0.0,5648.49,3181.65,2466.84
ORD-15616,2023-04-05,Mechanical Keyboard,Electronics,North,Karthik Raj,5,4559.04,0.05,21655.44,14837.59,6817.85
ORD-71509,2023-04-05,Wireless Headphones,Electronics,South,Priya Sharma,15,3449.63,0.0,51744.45,26407.5,25336.95
ORD-40965,2023-04-05,Desk Lamp LED,Furniture,North,Rahul Nair,10,1912.32,0.05,18167.04,12239.69,5927.35
ORD-56974,2023-04-06,Office Chair Ergo,Furniture,North,Rahul Nair,7,8842.51,0.05,58802.69,37349.15,21453.54
ORD-72277,2023-04-06,Standing Desk,Furniture,East,Divya Menon,7,19768.25,0.0,138377.75,70740.18,67637.57
ORD-66911,2023-04-06,Monitor 27inch,Electronics,West,Arjun Kumar,14,27424.42,0.0,383941.88,231067.51,152874.37
ORD-51676,2023-04-08,Desk Lamp LED,Furniture,East,Vikram Das,5,1631.66,0.15,6934.56,4441.09,2493.47
ORD-16955,2023-04-08,Desk Lamp LED,Furniture,East,Divya Menon,15,2201.43,0.15,28068.23,14091.01,13977.22
ORD-73618,2023-04-09,USB Hub 7-Port,Electronics,North,Arjun Kumar,5,925.05,0.0,4625.25,2315.03,2310.22
ORD-60321,2023-04-09,Desk Lamp LED,Furniture,West,Divya Menon,20,2223.72,0.1,40026.96,18118.27,21908.69
ORD-73691,2023-04-10,Standing Desk,Furniture,North,Vikram Das,20,24240.89,0.2,387854.24,200310.79,187543.45
ORD-10436,2023-04-10,Mechanical Keyboard,Electronics,East,Priya Sharma,3,5948.44,0.2,14276.26,6857.75,7418.51
ORD-19974,2023-04-10,Laptop Pro X1,Electronics,East,Divya Menon,7,118982.91,0.15,707948.31,473696.12,234252.19
ORD-89142,2023-04-11,Desk Lamp LED,Furniture,North,Priya Sharma,8,1668.91,0.15,11348.59,7119.27,4229.32
ORD-50180,2023-04-11,Notebook Pack,Stationery,South,Vikram Das,4,434.82,0.0,1739.28,859.09,880.19
ORD-64627,2023-04-11,Standing Desk,Furniture,South,Karthik Raj,15,27288.37,0.0,409325.55,211766.62,197558.93
ORD-84861,2023-04-12,Pen Set Premium,Stationery,South,Divya Menon,11,168.24,0.0,1850.64,1061.93,788.71
ORD-40947,2023-04-12,Pen Set Premium,Stationery,West,Karthik Raj,2,322.57,0.0,645.14,361.82,283.32
ORD-11469,2023-04-13,Office Chair Ergo,Furniture,East,Priya Sharma,18,13190.13,0.0,237422.34,111445.17,125977.17
ORD-59948,2023-04-13,Pen Set Premium,Stationery,North,Karthik Raj,14,202.97,0.2,2273.26,1281.34,991.92
ORD-95824,2023-04-13,Wireless Headphones,Electronics,North,Karthik Raj,18,4700.34,0.05,80375.81,41476.66,38899.15
ORD-73765,2023-04-13,Mechanical Keyboard,Electronics,East,Meera Iyer,16,5204.45,0.1,74944.08,38546.35,36397.73
ORD-36502,2023-04-13,Office Chair Ergo,Furniture,South,Rahul Nair,18,14595.34,0.1,236444.51,131464.08,104980.43
ORD-67541,2023-04-13,Office Chair Ergo,Furniture,East,Karthik Raj,6,11267.89,0.0,67607.34,43134.25,24473.09
ORD-31068,2023-04-13,Standing Desk,Furniture,West,Sneha Pillai,18,25368.3,0.15,388134.99,243243.22,144891.77
ORD-97680,2023-04-14,Notebook Pack,Stationery,South,Karthik Raj,16,309.07,0.0,4945.12,2363.18,2581.94
ORD-27600,2023-04-14,Laptop Pro X1,Electronics,East,Karthik Raj,18,97930.71,0.0,1762752.78,842168.71,920584.07
ORD-23538,2023-04-15,Office Chair Ergo,Furniture,North,Rahul Nair,14,11141.91,0.1,140388.07,81159.78,59228.29
ORD-90725,2023-04-15,Office Chair Ergo,Furniture,West,Sneha Pillai,19,13403.85,0.1,229205.83,137797.12,91408.71
ORD-72111,2023-04-15,Office Chair Ergo,Furniture,West,Vikram Das,6,14481.9,0.0,86891.4,46825.42,40065.98
ORD-78690,2023-04-16,Monitor 27inch,Electronics,North,Rahul Nair,2,20477.44,0.05,38907.14,27147.32,11759.82
ORD-65182,2023-04-16,Laptop Pro X1,Electronics,North,Divya Menon,19,89409.36,0.1,1528900.06,785963.99,742936.07
ORD-14799,2023-04-16,USB Hub 7-Port,Electronics,West,Rahul Nair,8,1316.62,0.0,10532.96,5716.44,4816.52
ORD-43092,2023-04-16,Laptop Pro X1,Electronics,East,Meera Iyer,16,100416.41,0.0,1606662.56,1110805.38,495857.18
ORD-81399,2023-04-17,Wireless Headphones,Electronics,North,Vikram Das,4,3741.01,0.2,11971.23,7254.04,4717.19
ORD-13777,2023-04-17,Notebook Pack,Stationery,West,Meera Iyer,6,383.4,0.2,1840.32,993.13,847.19
ORD-82102,2023-04-18,Office Chair Ergo,Furniture,East,Vikram Das,16,10017.52,0.05,152266.3,99489.51,52776.79
ORD-25922,2023-04-18,Notebook Pack,Stationery,North,Vikram Das,5,427.07,0.0,2135.35,1238.47,896.88
ORD-92549,2023-04-19,Notebook Pack,Stationery,East,Divya Menon,15,266.19,0.0,3992.85,2000.34,1992.51
ORD-63707,2023-04-19,Pen Set Premium,Stationery,South,Divya Menon,9,357.87,0.0,3220.83,1737.57,1483.26
ORD-37887,2023-04-19,Monitor 27inch,Electronics,East,Rahul Nair,1,22021.39,0.0,22021.39,9975.59,12045.8
ORD-68238,2023-04-19,USB Hub 7-Port,Electronics,East,Priya Sharma,7,897.46,0.2,5025.78,2968.79,2056.99
ORD-34979,2023-04-20,Mechanical Keyboard,Electronics,South,Divya Menon,4,5790.65,0.05,22004.47,11087.99,10916.48
ORD-91379,2023-04-20,Monitor 27inch,Electronics,North,Karthik Raj,18,22609.75,0.1,366277.95,202683.74,163594.21
ORD-72180,2023-04-21,Laptop Pro X1,Electronics,North,Priya Sharma,14,100551.0,0.0,1407714.0,826075.57,581638.43
ORD-31808,2023-04-21,Notebook Pack,Stationery,West,Karthik Raj,19,320.23,0.0,6084.37,2987.47,3096.9
ORD-18423,2023-04-21,Desk Lamp LED,Furniture,West,Vikram Das,7,1937.28,0.0,13560.96,9146.51,4414.45
ORD-18450,2023-04-22,Wireless Headphones,Electronics,South,Priya Sharma,13,4420.54,0.0,57467.02,31628.71,25838.31
ORD-56961,2023-04-22,Office Chair Ergo,Furniture,North,Rahul Nair,15,11262.39,0.05,160489.06,77064.31,83424.75
ORD-90576,2023-04-22,Laptop Pro X1,Electronics,South,Vikram Das,5,106192.89,0.0,530964.45,302101.41,228863.04
ORD-92218,2023-04-22,Office Chair Ergo,Furniture,East,Priya Sharma,5,11474.3,0.2,45897.2,22997.44,22899.76
ORD-82311,2023-04-22,USB Hub 7-Port,Electronics,West,Karthik Raj,20,1088.48,0.0,21769.6,10978.29,10791.31
ORD-36013,2023-04-22,Pen Set Premium,Stationery,West,Rahul Nair,5,238.43,0.05,1132.54,511.29,621.25
ORD-69328,2023-04-23,Standing Desk,Furniture,North,Meera Iyer,6,21201.08,0.05,120846.16,74377.35,46468.81
ORD-50660,2023-04-23,Mechanical Keyboard,Electronics,East,Karthik Raj,4,3815.44,0.15,12972.5,7512.64,5459.86
ORD-16233,2023-04-23,Mechanical Keyboard,Electronics,East,Karthik Raj,12,5134.76,0.0,61617.12,32654.62,28962.5
ORD-91508,2023-04-24,Standing Desk,Furniture,East,Karthik Raj,3,22256.54,0.2,53415.7,30643.92,22771.78
ORD-74781,2023-04-24,Pen Set Premium,Stationery,North,Priya Sharma,5,220.62,0.0,1103.1,521.98,581.12
ORD-14142,2023-04-24,Standing Desk,Furniture,East,Arjun Kumar,5,22734.55,0.15,96621.84,51480.44,45141.4
ORD-87352,2023-04-25,Office Chair Ergo,Furniture,West,Vikram Das,3,9052.71,0.0,27158.13,18659.0,8499.13
ORD-31587,2023-04-25,USB Hub 7-Port,Electronics,North,Priya Sharma,19,802.83,0.1,13728.39,8458.87,5269.52
ORD-23115,2023-04-25,Pen Set Premium,Stationery,North,Arjun Kumar,13,350.85,0.05,4333.0,2991.47,1341.53
ORD-41686,2023-04-25,Standing Desk,Furniture,North,Vikram Das,6,19003.3,0.15,96916.83,63151.23,33765.6
ORD-51079,2023-04-25,Desk Lamp LED,Furniture,North,Karthik Raj,16,2349.93,0.0,37598.88,22557.65,15041.23
ORD-87373,2023-04-26,Office Chair Ergo,Furniture,South,Vikram Das,14,10264.23,0.0,143699.22,71090.83,72608.39
ORD-93473,2023-04-26,Pen Set Premium,Stationery,West,Vikram Das,18,260.1,0.2,3745.44,2250.33,1495.11
ORD-35430,2023-04-27,Monitor 27inch,Electronics,East,Vikram Das,19,24159.93,0.0,459038.67,302052.35,156986.32
ORD-97442,2023-04-27,Monitor 27inch,Electronics,West,Priya Sharma,10,24782.18,0.1,223039.62,127502.43,95537.19
ORD-45838,2023-04-27,Pen Set Premium,Stationery,North,Rahul Nair,16,383.16,0.0,6130.56,3538.67,2591.89
ORD-98918,2023-04-27,Pen Set Premium,Stationery,South,Priya Sharma,7,256.55,0.2,1436.68,946.73,489.95
ORD-64002,2023-04-27,Monitor 27inch,Electronics,West,Rahul Nair,16,26401.21,0.2,337935.49,193398.32,144537.17
ORD-13890,2023-04-28,Office Chair Ergo,Furniture,East,Meera Iyer,7,12419.34,0.2,69548.3,37554.5,31993.8
ORD-17970,2023-04-28,Laptop Pro X1,Electronics,South,Meera Iyer,19,96106.71,0.1,1643424.74,1034271.98,609152.76
ORD-41757,2023-04-28,Office Chair Ergo,Furniture,East,Meera Iyer,16,11229.5,0.0,179672.0,105486.71,74185.29
ORD-94523,2023-04-28,Standing Desk,Furniture,West,Priya Sharma,12,29611.39,0.05,337569.85,186755.01,150814.84
ORD-81319,2023-04-29,Mechanical Keyboard,Electronics,West,Meera Iyer,16,5684.63,0.0,90954.08,43001.65,47952.43
ORD-51114,2023-04-29,Mechanical Keyboard,Electronics,South,Karthik Raj,2,3325.21,0.05,6317.9,3389.06,2928.84
ORD-61211,2023-04-29,USB Hub 7-Port,Electronics,North,Divya Menon,7,903.17,0.0,6322.19,4025.09,2297.1
ORD-57823,2023-04-29,Desk Lamp LED,Furniture,West,Sneha Pillai,16,2125.63,0.2,27208.06,15882.87,11325.19
ORD-41886,2023-04-30,USB Hub 7-Port,Electronics,East,Karthik Raj,15,1476.24,0.1,19929.24,11377.75,8551.49
ORD-74325,2023-04-30,USB Hub 7-Port,Electronics,North,Sneha Pillai,8,1055.99,0.0,8447.92,5829.88,2618.04
ORD-13340,2023-04-30,Notebook Pack,Stationery,South,Priya Sharma,3,400.49,0.2,961.18,579.57,381.61
ORD-86232,2023-05-01,Office Chair Ergo,Furniture,West,Arjun Kumar,14,10601.79,0.15,126161.3,60116.17,66045.13
ORD-25566,2023-05-01,Standing Desk,Furniture,West,Meera Iyer,2,26957.96,0.1,48524.33,26316.35,22207.98
ORD-63592,2023-05-02,Monitor 27inch,Electronics,East,Priya Sharma,2,18737.53,0.0,37475.06,25763.35,11711.71
ORD-91352,2023-05-03,Wireless Headphones,Electronics,West,Arjun Kumar,18,4894.98,0.2,70487.71,40218.39,30269.32
ORD-86919,2023-05-03,Wireless Headphones,Electronics,North,Priya Sharma,16,4103.52,0.1,59090.69,29913.7,29176.99
ORD-88146,2023-05-03,Notebook Pack,Stationery,South,Arjun Kumar,2,374.32,0.15,636.34,361.96,274.38
ORD-78765,2023-05-03,USB Hub 7-Port,Electronics,South,Divya Menon,7,1317.02,0.0,9219.14,5818.63,3400.51
ORD-67156,2023-05-03,Mechanical Keyboard,Electronics,West,Priya Sharma,20,5236.7,0.1,94260.6,53739.99,40520.61
ORD-97823,2023-05-04,USB Hub 7-Port,Electronics,West,Sneha Pillai,6,817.71,0.0,4906.26,3256.99,1649.27
ORD-81554,2023-05-04,Laptop Pro X1,Electronics,South,Priya Sharma,19,91537.68,0.0,1739215.92,976614.14,762601.78
ORD-15513,2023-05-05,Desk Lamp LED,Furniture,West,Vikram Das,12,2440.99,0.2,23433.5,11403.19,12030.31
ORD-24326,2023-05-05,Mechanical Keyboard,Electronics,East,Vikram Das,17,3629.54,0.0,61702.18,37207.24,24494.94
ORD-39451,2023-05-05,Laptop Pro X1,Electronics,South,Rahul Nair,10,104279.37,0.1,938514.33,518057.73,420456.6
ORD-15322,2023-05-07,Pen Set Premium,Stationery,North,Rahul Nair,16,340.57,0.15,4631.75,2418.09,2213.66
ORD-96916,2023-05-07,Monitor 27inch,Electronics,East,Vikram Das,13,24595.2,0.15,271776.96,140988.69,130788.27
ORD-46356,2023-05-07,Desk Lamp LED,Furniture,South,Divya Menon,6,2071.78,0.0,12430.68,5875.92,6554.76
ORD-77065,2023-05-07,Wireless Headphones,Electronics,North,Meera Iyer,12,2713.27,0.15,27675.35,15111.35,12564.0
ORD-19116,2023-05-08,Notebook Pack,Stationery,North,Karthik Raj,20,465.64,0.0,9312.8,5534.95,3777.85
ORD-46848,2023-05-08,Pen Set Premium,Stationery,East,Divya Menon,15,152.34,0.15,1942.33,883.65,1058.68
ORD-88385,2023-05-08,Pen Set Premium,Stationery,East,Vikram Das,9,275.12,0.05,2352.28,1315.96,1036.32
ORD-37760,2023-05-09,Office Chair Ergo,Furniture,West,Rahul Nair,9,11693.72,0.1,94719.13,52643.42,42075.71
ORD-51542,2023-05-10,Pen Set Premium,Stationery,East,Sneha Pillai,6,201.29,0.15,1026.58,470.86,555.72
ORD-18503,2023-05-10,USB Hub 7-Port,Electronics,West,Divya Menon,3,1349.27,0.2,3238.25,1994.36,1243.89
ORD-74340,2023-05-10,Mechanical Keyboard,Electronics,North,Arjun Kumar,18,3876.41,0.0,69775.38,42525.82,27249.56
ORD-87994,2023-05-10,Laptop Pro X1,Electronics,West,Priya Sharma,14,92067.17,0.2,1031152.3,625709.97,405442.33
ORD-55563,2023-05-10,Wireless Headphones,Electronics,South,Meera Iyer,4,2800.69,0.15,9522.35,4989.03,4533.32
ORD-44571,2023-05-11,Pen Set Premium,Stationery,East,Sneha Pillai,14,220.73,0.0,3090.22,1864.12,1226.1
ORD-26531,2023-05-11,Monitor 27inch,Electronics,West,Vikram Das,5,19097.33,0.0,95486.65,61892.37,33594.28
ORD-51085,2023-05-11,Monitor 27inch,Electronics,South,Divya Menon,8,22885.88,0.05,173932.69,116993.96,56938.73
ORD-36437,2023-05-11,USB Hub 7-Port,Electronics,East,Priya Sharma,11,1409.39,0.0,15503.29,9527.42,5975.87
ORD-85220,2023-05-12,Wireless Headphones,Electronics,East,Priya Sharma,2,4855.7,0.0,9711.4,4777.98,4933.42
ORD-65652,2023-05-12,Monitor 27inch,Electronics,South,Vikram Das,11,26980.21,0.2,237425.85,146892.38,90533.47
ORD-35287,2023-05-14,Desk Lamp LED,Furniture,North,Arjun Kumar,19,2458.83,0.15,39710.1,25984.39,13725.71
ORD-87003,2023-05-14,Standing Desk,Furniture,East,Vikram Das,16,19905.37,0.1,286637.33,196285.97,90351.36
ORD-65435,2023-05-14,USB Hub 7-Port,Electronics,North,Sneha Pillai,4,1087.57,0.2,3480.22,2144.98,1335.24
ORD-33459,2023-05-14,Laptop Pro X1,Electronics,West,Arjun Kumar,4,98425.99,0.0,393703.96,219142.1,174561.86
ORD-52762,2023-05-14,Standing Desk,Furniture,East,Karthik Raj,11,29112.5,0.05,304225.62,190196.2,114029.42
ORD-32738,2023-05-14,Desk Lamp LED,Furniture,West,Sneha Pillai,15,1821.88,0.15,23228.97,11228.36,12000.61
ORD-60466,2023-05-15,Monitor 27inch,Electronics,West,Sneha Pillai,5,23793.69,0.2,95174.76,43642.99,51531.77
ORD-22776,2023-05-15,Wireless Headphones,Electronics,West,Priya Sharma,2,3608.45,0.15,6134.36,2856.04,3278.32
ORD-37334,2023-05-15,Standing Desk,Furniture,North,Divya Menon,1,23211.83,0.05,22051.24,12997.76,9053.48
ORD-26614,2023-05-15,Laptop Pro X1,Electronics,East,Divya Menon,19,96332.0,0.0,1830308.0,945064.67,885243.33
ORD-33412,2023-05-15,Notebook Pack,Stationery,North,Priya Sharma,13,265.49,0.0,3451.37,2045.58,1405.79
ORD-78835,2023-05-16,Desk Lamp LED,Furniture,North,Meera Iyer,16,1676.68,0.15,22802.85,12712.44,10090.41
ORD-97445,2023-05-16,Office Chair Ergo,Furniture,East,Priya Sharma,12,11935.96,0.1,128908.37,76398.78,52509.59
ORD-54241,2023-05-16,Laptop Pro X1,Electronics,East,Karthik Raj,3,119958.21,0.2,287899.7,168623.18,119276.52
ORD-82559,2023-05-17,Office Chair Ergo,Furniture,West,Karthik Raj,18,14024.95,0.15,214581.73,136088.73,78493.0
ORD-66599,2023-05-18,Laptop Pro X1,Electronics,North,Divya Menon,12,106949.57,0.2,1026715.87,538921.53,487794.34
ORD-82069,2023-05-18,Desk Lamp LED,Furniture,South,Sneha Pillai,9,1367.04,0.1,11073.02,6151.1,4921.92
ORD-70150,2023-05-18,USB Hub 7-Port,Electronics,West,Karthik Raj,7,1366.17,0.0,9563.19,4691.93,4871.26
ORD-60152,2023-05-18,Laptop Pro X1,Electronics,North,Arjun Kumar,3,102434.72,0.0,307304.16,212967.36,94336.8
ORD-90482,2023-05-18,Pen Set Premium,Stationery,North,Vikram Das,12,275.54,0.15,2810.51,1432.57,1377.94
ORD-78714,2023-05-19,Pen Set Premium,Stationery,South,Meera Iyer,13,313.06,0.0,4069.78,2402.36,1667.42
ORD-46170,2023-05-19,Mechanical Keyboard,Electronics,North,Karthik Raj,8,3644.47,0.0,29155.76,13278.27,15877.49
ORD-48200,2023-05-20,Mechanical Keyboard,Electronics,East,Divya Menon,16,3942.55,0.05,59926.76,41480.18,18446.58
ORD-30257,2023-05-21,USB Hub 7-Port,Electronics,East,Sneha Pillai,16,1088.4,0.0,17414.4,8282.37,9132.03
ORD-26932,2023-05-21,Mechanical Keyboard,Electronics,East,Sneha Pillai,4,3023.19,0.15,10278.85,5732.14,4546.71
ORD-37339,2023-05-21,Pen Set Premium,Stationery,North,Vikram Das,1,260.99,0.15,221.84,147.2,74.64
ORD-58804,2023-05-21,Notebook Pack,Stationery,North,Sneha Pillai,7,291.52,0.0,2040.64,1106.86,933.78
ORD-22183,2023-05-22,Office Chair Ergo,Furniture,East,Sneha Pillai,15,14685.62,0.0,220284.3,147506.53,72777.77
ORD-89954,2023-05-23,Standing Desk,Furniture,East,Arjun Kumar,8,23922.66,0.2,153105.02,105183.06,47921.96
ORD-27600,2023-05-23,Standing Desk,Furniture,West,Sneha Pillai,14,19851.21,0.2,222333.55,137294.64,85038.91
ORD-86251,2023-05-23,Mechanical Keyboard,Electronics,South,Sneha Pillai,18,4658.71,0.0,83856.78,54465.62,29391.16
